county,year,total_postings,mention_specialized,mention_software,mention_common,n_corporate,n_university,n_federal_lab,n_government,n_staffing,n_unclassified,n_remote,n_hybrid,n_onsite,share_remote,share_hybrid,share_onsite,share_specialized,share_software,share_common,mean_skills_per_posting,n_distinct_skills,n_rca_skills,avg_ubiquity,skill_hhi,skill_entropy,eci,fitness,skill_density,skill_coherence,avg_centrality,corp_n_rca_skills,univ_n_rca_skills,fede_n_rca_skills,gove_n_rca_skills,staf_n_rca_skills,rucc_2023,rucc_tier
17165,2013,417,1711,89,1509,248,6,8,14,14,127,5,0,412,,,0.98801,0.517075,0.0268963,0.456029,7.93525,690.0,539.0,915.593,0.00796558,8.19948,-0.617598,1.96313e-7,0.0187886,0.230059,0.0650316,131.0,0.0,34.0,8.0,19.0,7,rural
17167,2013,18053,110777,16748,65535,8947,528,10,262,1898,6408,721,49,17276,,,0.95696,0.573796,0.0867502,0.339454,10.6941,6914.0,3132.0,309.003,0.003369,10.2061,0.473902,0.0066958,0.137162,0.127749,0.0802149,1564.0,401.0,11.0,190.0,750.0,3,small_metro
17169,2013,123,681,59,490,76,0,0,1,5,41,0,1,122,,,0.99187,0.553659,0.0479675,0.398374,10.0,340.0,289.0,998.974,0.00728138,7.82595,-0.410273,4.77365e-8,0.00995609,0.248806,0.0624598,99.0,,,,,9,rural
17171,2013,40,83,0,83,21,0,0,0,2,17,1,0,39,,,0.975,0.5,0.0,0.5,4.15,81.0,80.0,1632.93,0.0174191,6.07153,-0.209083,1.99358e-10,0.00244068,0.418148,0.0536,27.0,,,,,9,rural
17173,2013,225,720,59,720,138,0,0,4,10,73,1,0,224,,,0.995556,0.48032,0.0393596,0.48032,6.66222,363.0,307.0,1148.37,0.00924744,7.68345,-0.511171,8.51018e-9,0.00989821,0.296949,0.0594775,88.0,,,3.0,18.0,8,nonmetro_adjacent
17175,2013,139,767,94,514,66,1,0,1,18,53,0,1,138,,,0.992806,0.557818,0.0683636,0.373818,9.89209,306.0,263.0,958.978,0.00676972,7.71009,-0.374715,2.10797e-8,0.00915003,0.245022,0.062914,109.0,,,,18.0,2,small_metro
17177,2013,1575,6109,338,4130,658,16,0,10,156,735,4,7,1564,,,0.993016,0.577574,0.0319561,0.39047,6.71556,1482.0,1112.0,753.247,0.00480494,9.13603,-0.906689,0.00000251479,0.039683,0.207118,0.0696396,378.0,4.0,,0.0,66.0,4,nonmetro_adjacent
17179,2013,5195,25248,3683,17027,3086,19,0,25,817,1248,16,47,5132,,,0.987873,0.549371,0.0801384,0.37049,8.84658,3064.0,1726.0,509.247,0.00466759,9.60604,-0.520893,0.0000826926,0.0692104,0.155351,0.0757569,802.0,14.0,,9.0,481.0,2,small_metro
17181,2013,380,1449,47,824,199,1,0,2,13,165,0,0,380,,,1.0,0.624569,0.0202586,0.355172,6.10526,535.0,446.0,967.797,0.00682447,8.13099,-0.564941,6.21311e-8,0.0153504,0.243731,0.0639136,103.0,,,,4.0,6,nonmetro_adjacent
17183,2013,3999,16121,955,12269,2314,46,0,173,268,1198,24,9,3964,,,0.991248,0.549361,0.0325439,0.418095,7.33808,2458.0,1607.0,658.267,0.00556895,9.26814,-1.016,0.00000572913,0.0577027,0.191473,0.0718713,701.0,35.0,,127.0,247.0,4,nonmetro_adjacent
17185,2013,187,653,35,624,119,0,0,2,8,58,3,0,184,,,0.983957,0.497713,0.0266768,0.47561,7.01604,409.0,358.0,1016.38,0.00972496,7.81142,-0.507454,2.50888e-8,0.0122704,0.250164,0.0629339,84.0,,,,,7,rural
17187,2013,433,2037,119,1538,227,48,0,0,23,135,2,1,430,,,0.993072,0.551435,0.0322144,0.416351,8.53118,647.0,517.0,875.611,0.00561293,8.37412,-0.601889,1.50321e-7,0.0182762,0.219754,0.0655819,201.0,32.0,,,18.0,6,nonmetro_adjacent
17189,2013,361,1814,99,1004,187,1,0,0,39,134,3,1,356,,,0.98615,0.621872,0.033939,0.344189,8.08033,631.0,491.0,808.163,0.00653423,8.27095,-0.483343,1.4082e-7,0.0177797,0.210702,0.0665162,166.0,,,,24.0,8,nonmetro_adjacent
17191,2013,241,928,65,839,137,3,1,0,20,80,2,0,239,,,0.991701,0.50655,0.0354804,0.457969,7.60166,441.0,367.0,1027.45,0.0102919,7.70899,-0.543826,5.28214e-8,0.012422,0.260329,0.0625026,79.0,,,,22.0,9,rural
17193,2013,251,788,35,832,149,0,0,7,17,78,1,0,250,,,0.996016,0.476133,0.021148,0.502719,6.59363,331.0,285.0,1164.01,0.0110298,7.39481,-0.481881,1.40566e-8,0.00942709,0.29036,0.0605979,90.0,,,,14.0,6,nonmetro_adjacent
17195,2013,1853,6102,446,4746,1056,3,0,33,146,615,6,5,1842,,,0.994064,0.540287,0.03949,0.420223,6.09498,1579.0,1147.0,729.154,0.00573026,9.09615,-0.917819,0.00000103033,0.041458,0.202194,0.0703949,457.0,,,36.0,46.0,4,nonmetro_adjacent
17197,2013,27179,132033,15147,105769,16739,577,39,149,3074,6601,230,293,26653,,,0.980647,0.521975,0.0598816,0.418144,9.30678,7215.0,3300.0,404.297,0.00479973,9.88096,-0.035875,0.0243367,0.1354,0.129985,0.0772699,2029.0,333.0,89.0,78.0,822.0,1,large_metro
17199,2013,2886,11923,433,7848,1623,3,0,185,102,973,13,17,2856,,,0.989605,0.590131,0.0214314,0.388438,7.00069,2086.0,1451.0,673.209,0.00514159,9.21808,-0.93904,0.00000709514,0.0526628,0.195404,0.0718591,555.0,,,180.0,58.0,5,rural
17201,2013,21914,95004,10144,66226,9944,131,27,147,1482,10183,587,74,21249,,,0.969654,0.554366,0.0591922,0.386441,7.8203,6511.0,3328.0,416.751,0.00411674,10.0497,-0.246026,0.00196204,0.13331,0.138788,0.0775504,1840.0,148.0,63.0,129.0,668.0,2,small_metro
17203,2013,747,2561,107,1707,415,2,0,13,112,205,2,5,740,,,0.990629,0.585371,0.0244571,0.390171,5.85676,729.0,589.0,898.516,0.00569757,8.46619,-0.677243,1.21811e-7,0.0202957,0.238437,0.0650841,206.0,,,2.0,83.0,2,small_metro
17999,2013,7972,47830,9376,26784,3289,435,4,23,1089,3132,193,18,7759,,,0.973282,0.569473,0.111632,0.318895,10.5356,6219.0,3453.0,275.609,0.00282197,10.4565,0.776183,0.0121978,0.153536,0.128847,0.0813752,1055.0,234.0,1.0,10.0,537.0,,
18001,2013,801,3839,298,2923,472,0,0,2,130,197,3,7,790,,,0.986267,0.543768,0.0422096,0.414023,8.81398,1125.0,846.0,753.32,0.00630183,8.71988,-0.696032,0.00000161012,0.0307194,0.203002,0.0686724,281.0,0.0,,,90.0,6,nonmetro_adjacent
18003,2013,24985,132847,14402,86203,13160,304,14,316,2248,8943,451,80,24450,,,0.978587,0.569055,0.0616915,0.369254,9.34369,7207.0,3623.0,392.805,0.00368442,10.1861,-0.0586127,0.0263266,0.146838,0.132181,0.077613,2043.0,150.0,19.0,279.0,973.0,2,small_metro
18005,2013,5383,36249,3953,20027,3158,20,6,20,1076,1103,20,22,5340,,,0.992012,0.601853,0.0656328,0.332514,11.1887,3988.0,2332.0,415.36,0.00322157,10.0905,-0.256308,0.00639712,0.0963179,0.144138,0.077741,1264.0,18.0,19.0,5.0,634.0,3,small_metro
18007,2013,109,520,30,367,55,0,0,1,2,51,0,2,107,,,0.981651,0.567067,0.0327154,0.400218,8.41284,289.0,253.0,1064.42,0.00667508,7.72666,-0.394872,1.56141e-8,0.00849049,0.252423,0.0605689,81.0,,,,,3,small_metro
18009,2013,1508,6947,863,3223,243,0,0,3,206,1056,36,3,1469,,,0.974138,0.629656,0.0782199,0.292124,7.31631,1624.0,1173.0,502.321,0.00358407,9.56336,-0.489317,0.000017757,0.045789,0.151028,0.0719976,165.0,,,,120.0,6,nonmetro_adjacent
18011,2013,2547,10808,1272,8535,1613,10,2,5,273,644,37,61,2448,,,0.961131,0.524278,0.0617026,0.414019,8.09384,2098.0,1289.0,657.567,0.00574482,9.17213,-0.867328,0.00000296594,0.0467349,0.188339,0.0706164,557.0,12.0,,0.0,152.0,1,large_metro
18013,2013,193,874,107,714,91,1,0,0,5,96,2,5,186,,,0.963731,0.515634,0.0631268,0.421239,8.78238,481.0,405.0,827.862,0.00718372,8.16416,-0.395541,4.4976e-7,0.0147862,0.197931,0.0657732,66.0,,,,1.0,1,large_metro
18015,2013,256,1138,122,900,147,0,0,0,10,99,0,1,255,,,0.996094,0.526852,0.0564815,0.416667,8.4375,604.0,491.0,798.773,0.00741684,8.32963,-0.493055,0.00000142844,0.0177272,0.191794,0.0655943,87.0,,,,2.0,3,small_metro
18017,2013,1142,4446,257,3737,653,7,0,8,89,385,12,6,1124,,,0.984238,0.526777,0.0304502,0.442773,7.39054,1251.0,942.0,831.706,0.00649741,8.81469,-0.942166,3.03329e-7,0.0321156,0.233661,0.0672411,373.0,1.0,,,82.0,4,nonmetro_adjacent
18019,2013,6085,27520,3034,22770,3785,23,0,26,722,1529,27,25,6033,,,0.991454,0.51609,0.0568975,0.427012,8.76319,3321.0,1811.0,556.296,0.00567536,9.4267,-0.670343,0.0000651391,0.0703026,0.167116,0.0750388,934.0,11.0,,21.0,351.0,1,large_metro
18021,2013,726,2187,111,1922,286,4,0,3,47,386,4,67,655,,,0.902204,0.518246,0.0263033,0.45545,5.81267,775.0,583.0,872.497,0.00996631,8.16598,-0.592697,0.00000148396,0.0205537,0.226169,0.065783,149.0,,,5.0,12.0,3,small_metro
18023,2013,890,3274,174,2768,629,1,0,3,68,189,5,11,874,,,0.982022,0.526705,0.0279923,0.445302,6.98427,945.0,741.0,895.548,0.00681975,8.52806,-0.824117,7.04178e-7,0.0253163,0.23576,0.065649,314.0,,,0.0,49.0,6,nonmetro_adjacent
18025,2013,161,711,23,459,64,0,0,0,25,72,7,1,153,,,0.950311,0.595977,0.0192791,0.384744,7.40994,337.0,288.0,1120.06,0.0103348,7.53117,-0.456963,1.73992e-8,0.00967243,0.28628,0.0615074,72.0,,,,10.0,8,nonmetro_adjacent
18027,2013,846,3642,200,2747,494,0,0,3,55,294,2,6,838,,,0.990544,0.552739,0.0303536,0.416907,7.78842,1142.0,866.0,783.155,0.00621374,8.8284,-0.746897,0.00000408324,0.0313065,0.201386,0.0684664,293.0,,,,22.0,7,rural
18029,2013,1101,4775,267,4775,797,24,0,4,65,211,3,14,1084,,,0.984559,0.486401,0.0271977,0.486401,8.91644,1341.0,900.0,726.297,0.0109229,8.44804,-0.664288,9.76262e-7,0.0335325,0.196903,0.070478,313.0,26.0,,,31.0,1,large_metro
18031,2013,1240,6811,786,4615,655,5,0,6,179,395,23,9,1207,,,0.973387,0.55773,0.0643629,0.377907,9.84839,1820.0,1267.0,631.624,0.00443713,9.38839,-0.814847,0.00000388488,0.0467621,0.177993,0.0707714,499.0,3.0,,1.0,122.0,6,nonmetro_adjacent
18033,2013,2145,11469,1154,6674,1336,5,0,14,232,558,9,17,2119,,,0.987879,0.594341,0.059802,0.345857,8.99627,2062.0,1397.0,614.419,0.00404994,9.52781,-0.779631,0.00000604106,0.0518655,0.18497,0.0721103,562.0,1.0,,21.0,164.0,4,nonmetro_adjacent
18035,2013,7152,27842,2195,22420,3122,479,2,14,608,2927,142,49,6960,,,0.973154,0.530759,0.0418438,0.427398,7.33459,3670.0,2209.0,559.693,0.00565466,9.52845,-0.83272,0.000087824,0.0829325,0.171794,0.0751187,952.0,227.0,0.0,5.0,359.0,3,small_metro
18037,2013,1872,12007,1521,8377,1334,6,0,7,93,432,7,5,1860,,,0.99359,0.54814,0.0694362,0.382424,11.7014,2052.0,1322.0,573.61,0.00419546,9.47153,-0.668613,0.00000930257,0.0515411,0.167848,0.073632,765.0,3.0,,1.0,123.0,5,rural
18039,2013,8073,36305,2997,26142,4277,146,5,21,916,2708,40,48,7984,,,0.988976,0.554749,0.0457949,0.399456,8.10653,3882.0,2297.0,537.144,0.00460085,9.6855,-0.770709,0.000256281,0.0868634,0.165706,0.0751628,1097.0,137.0,12.0,6.0,475.0,3,small_metro
18041,2013,715,3465,205,2406,417,0,0,5,57,236,3,16,696,,,0.973427,0.570276,0.0337393,0.395984,8.4979,1043.0,809.0,843.482,0.00588855,8.8065,-0.804383,4.77237e-7,0.0282951,0.22257,0.0671626,272.0,,,1.0,52.0,6,nonmetro_adjacent
18043,2013,3057,12354,832,8363,1985,40,4,13,359,656,19,14,3024,,,0.989205,0.573298,0.0386097,0.388092,7.04907,2317.0,1588.0,643.525,0.00479334,9.45119,-0.892808,0.0000106833,0.0587758,0.18598,0.0729635,657.0,82.0,5.0,3.0,228.0,1,large_metro
18045,2013,331,1268,80,996,159,0,0,1,48,123,3,15,313,,,0.945619,0.540956,0.0341297,0.424915,7.08157,554.0,447.0,949.071,0.00896086,8.04758,-0.569434,3.04976e-7,0.0154154,0.244188,0.0638092,115.0,,,,18.0,8,nonmetro_adjacent
18047,2013,1236,3550,307,1835,190,0,0,0,77,969,90,41,1102,,,0.891586,0.623682,0.0539353,0.322382,4.60518,1087.0,827.0,578.301,0.00649282,8.90839,-0.43382,0.0000421814,0.0321776,0.153615,0.0705982,98.0,,,,103.0,1,large_metro
18049,2013,563,2583,142,1877,371,1,0,3,39,149,8,2,552,,,0.980462,0.561278,0.0308561,0.407866,8.17407,1040.0,813.0,844.614,0.00544989,8.87312,-0.817762,3.26283e-7,0.0285882,0.223298,0.0675124,254.0,,,,12.0,7,rural
18051,2013,1322,7876,1123,5173,718,6,0,3,129,466,6,9,1307,,,0.988654,0.555744,0.0792408,0.365016,10.7201,2032.0,1358.0,517.488,0.00409902,9.53319,-0.51091,0.000168955,0.0538995,0.147253,0.0730859,432.0,0.0,,,95.0,6,nonmetro_adjacent
18053,2013,2422,11458,834,10201,1417,279,2,103,143,478,13,7,2402,,,0.991742,0.509403,0.0370782,0.453519,9.28695,2211.0,1481.0,657.498,0.00541861,9.20763,-0.88054,0.00000507331,0.0545041,0.191238,0.0725986,529.0,242.0,,110.0,97.0,4,nonmetro_adjacent
18055,2013,1842,10316,803,7507,1213,15,3,19,154,438,13,26,1803,,,0.978827,0.553849,0.0431118,0.403039,10.1118,2266.0,1523.0,657.149,0.00485635,9.38778,-0.903626,0.0000377359,0.056218,0.186291,0.0724969,657.0,17.0,1.0,19.0,96.0,6,nonmetro_adjacent
18057,2013,16325,93868,14322,68561,10239,304,7,23,1761,3991,94,302,15924,,,0.975436,0.531075,0.0810292,0.387896,10.827,6396.0,3014.0,349.456,0.0042018,10.0693,0.416076,0.0186187,0.132664,0.130884,0.0806482,1752.0,265.0,9.0,17.0,760.0,1,large_metro
18059,2013,2853,13806,907,9737,1794,0,218,3,158,680,10,63,2779,,,0.974062,0.564663,0.0370961,0.398241,8.56993,2303.0,1536.0,584.87,0.00504153,9.35851,-0.70639,0.000123442,0.0591967,0.162768,0.0732562,659.0,0.0,213.0,,117.0,1,large_metro
18061,2013,1311,5461,400,4960,800,3,1,3,127,377,16,15,1280,,,0.976354,0.504667,0.0369652,0.458368,8.254,1464.0,973.0,701.775,0.00686709,8.78316,-0.694442,0.00000350752,0.0362527,0.187884,0.0703731,317.0,,,,41.0,1,large_metro
18063,2013,6808,30648,2680,26564,4460,9,11,54,639,1635,24,59,6724,,,0.987662,0.511721,0.0447472,0.443532,8.7973,3185.0,1737.0,585.1,0.00610738,9.21766,-0.791948,0.0000163291,0.065925,0.174585,0.0742574,969.0,3.0,7.0,50.0,332.0,1,large_metro
18065,2013,1214,5294,229,3906,645,0,0,51,44,474,6,1,1207,,,0.994234,0.561459,0.0242868,0.414254,7.76689,1401.0,1014.0,796.235,0.00653147,8.8953,-0.894005,8.41542e-7,0.0358353,0.220902,0.0691344,323.0,,,49.0,17.0,6,nonmetro_adjacent
18067,2013,5526,20057,1547,15693,2708,86,2,19,336,2375,174,19,5332,,,0.964893,0.537764,0.0414779,0.420758,6.74937,3179.0,1987.0,592.054,0.00523652,9.53595,-0.923581,0.0000423356,0.0733137,0.179954,0.0740493,824.0,96.0,,0.0,232.0,3,small_metro
18069,2013,1210,6796,834,4611,773,14,0,3,93,327,22,6,1182,,,0.97686,0.555183,0.0681317,0.376685,10.1165,1715.0,1199.0,625.014,0.00421378,9.28207,-0.685833,0.00000809671,0.0455297,0.175273,0.071965,484.0,12.0,,,80.0,6,nonmetro_adjacent
18071,2013,2195,10143,787,6628,1336,14,1,20,180,644,4,15,2176,,,0.991344,0.577685,0.0448229,0.377492,7.99909,1646.0,1108.0,674.711,0.00492185,9.03868,-0.724022,0.00000387314,0.041254,0.187455,0.0710272,522.0,11.0,,17.0,140.0,4,nonmetro_adjacent
18073,2013,993,3760,226,3416,600,10,1,3,96,283,1,13,979,,,0.985901,0.507971,0.0305323,0.461497,7.45418,986.0,725.0,879.363,0.00838159,8.44829,-0.796867,1.05061e-7,0.0251732,0.235809,0.0666553,329.0,11.0,,,51.0,1,large_metro
18075,2013,484,1936,129,1593,263,0,9,0,46,166,2,7,475,,,0.981405,0.529251,0.0352652,0.435484,7.55785,798.0,619.0,875.729,0.00692641,8.48651,-0.657616,3.82892e-7,0.02178,0.226836,0.066077,174.0,,7.0,,15.0,6,nonmetro_adjacent
18077,2013,1239,5337,400,4063,732,13,2,12,145,335,8,10,1221,,,0.985472,0.544592,0.0408163,0.414592,7.9096,1579.0,1103.0,675.094,0.00596139,9.07397,-0.735948,0.0000082684,0.0414024,0.182434,0.0712098,330.0,1.0,,1.0,100.0,6,nonmetro_adjacent
18079,2013,570,2312,112,1475,410,0,0,4,34,122,16,3,551,,,0.966667,0.592973,0.0287253,0.378302,6.84035,894.0,718.0,867.174,0.00533771,8.73381,-0.754003,4.48169e-7,0.0252043,0.227119,0.0668744,226.0,,,,25.0,6,nonmetro_adjacent
18081,2013,6773,31229,2630,25730,3897,78,5,26,713,2054,46,26,6692,,,0.988041,0.524073,0.0441357,0.431791,8.79802,3712.0,2063.0,524.167,0.00677497,9.40533,-0.614415,0.000140462,0.0800367,0.16172,0.0752618,831.0,78.0,1.0,45.0,401.0,1,large_metro
18083,2013,1237,5418,422,4836,667,188,1,15,91,275,10,2,1225,,,0.990299,0.507493,0.0395279,0.452979,8.63056,1548.0,1149.0,757.249,0.00583693,9.03836,-0.953606,8.4386e-7,0.04049,0.212819,0.0695103,360.0,177.0,,7.0,63.0,7,rural
18085,2013,4535,33117,3557,20749,2852,27,2,11,655,988,23,39,4473,,,0.986329,0.57672,0.0619438,0.361336,12.6622,3274.0,1877.0,427.256,0.0037676,9.69009,-0.268925,0.000340403,0.0775548,0.14499,0.0768744,1075.0,22.0,,2.0,476.0,4,nonmetro_adjacent
18087,2013,3193,9336,1336,5525,377,2,0,2,124,2688,248,123,2822,,,0.883808,0.576403,0.0824844,0.341113,5.07266,2115.0,1407.0,458.056,0.00742386,9.2419,-0.31237,0.0000871618,0.0573889,0.146435,0.0749067,174.0,,,,68.0,8,nonmetro_adjacent
18089,2013,18567,90943,7020,73433,12088,563,11,56,1414,4435,94,213,18254,,,0.983142,0.530602,0.0409578,0.428441,9.23122,5321.0,2737.0,491.122,0.0052832,9.66454,-0.617418,0.00028284,0.105298,0.153756,0.0761957,1776.0,248.0,21.0,49.0,620.0,1,large_metro
18091,2013,4369,19423,1433,16217,2151,341,1,26,405,1445,27,27,4315,,,0.98764,0.523912,0.0386535,0.437434,8.48547,3059.0,1860.0,612.785,0.00622333,9.33206,-0.9209,0.0000979869,0.0687076,0.180504,0.0736711,604.0,285.0,,8.0,290.0,3,small_metro
18093,2013,1946,8694,713,5334,1306,2,0,12,75,551,20,28,1898,,,0.975334,0.589784,0.0483685,0.361848,7.57503,1981.0,1336.0,633.399,0.00443987,9.39151,-0.738982,0.00000992063,0.0502882,0.179396,0.0722843,473.0,,0.0,2.0,74.0,6,nonmetro_adjacent
18095,2013,4405,20009,1128,15747,2653,92,5,35,192,1428,95,23,4285,,,0.972758,0.542485,0.0305824,0.426933,8.37321,2822.0,1683.0,613.112,0.00587831,9.28018,-0.856743,0.0000606876,0.062857,0.180769,0.0735115,827.0,70.0,6.0,43.0,136.0,1,large_metro
18097,2013,87567,558277,86092,370497,44801,1627,428,743,11016,28952,1331,602,85570,,,0.977195,0.550099,0.0848309,0.36507,11.5896,12152.0,5425.0,254.241,0.00338114,10.4601,1.94962,2.52257,0.241717,0.112087,0.0795903,4315.0,659.0,422.0,797.0,2246.0,1,large_metro
18099,2013,1308,5982,211,4427,815,2,0,6,96,389,2,3,1303,,,0.996177,0.563277,0.0198682,0.416855,8.11927,1372.0,1028.0,829.152,0.00647001,8.85427,-0.958059,6.13008e-7,0.0353099,0.231386,0.0681523,468.0,,,3.0,86.0,6,nonmetro_adjacent
18101,2013,842,8447,1042,4716,592,2,0,73,12,163,1,5,836,,,0.992874,0.59465,0.0733545,0.331996,16.8705,1512.0,1052.0,428.463,0.00512768,9.08201,-0.133601,0.000155897,0.0440682,0.146848,0.0756009,493.0,,,84.0,13.0,9,rural
18103,2013,907,3824,210,2581,597,1,0,7,36,266,14,5,888,,,0.979052,0.57808,0.031746,0.390174,7.29327,1186.0,916.0,796.511,0.00544979,8.96667,-0.824804,0.00000140903,0.0326952,0.212697,0.0686589,331.0,,,0.0,15.0,6,nonmetro_adjacent
18105,2013,9895,50216,8493,35380,5197,733,6,25,415,3519,324,47,9523,,,0.962405,0.533707,0.0902656,0.376027,9.50874,5157.0,2822.0,394.679,0.00357209,10.0853,-0.0294348,0.0207284,0.11783,0.13765,0.0785173,1468.0,470.0,7.0,4.0,263.0,3,small_metro
18107,2013,1242,5935,455,4417,781,42,0,4,148,267,13,6,1223,,,0.984702,0.549181,0.0421023,0.408717,8.70129,1386.0,1007.0,742.945,0.00529952,9.02362,-0.8131,0.0000137362,0.0360221,0.20073,0.0686614,447.0,21.0,,,95.0,6,nonmetro_adjacent
18109,2013,1468,6280,417,5261,1087,0,0,0,103,278,6,8,1454,,,0.990463,0.525171,0.0348721,0.439957,8.14578,1320.0,857.0,756.771,0.00668738,8.72711,-0.702469,0.00000161102,0.0313236,0.205227,0.0692204,408.0,,,,65.0,1,large_metro
18111,2013,176,639,48,587,102,2,0,0,25,47,1,1,174,,,0.988636,0.50157,0.0376766,0.460754,7.23864,361.0,311.0,994.015,0.00844939,7.7812,-0.486367,4.31753e-8,0.0106863,0.237674,0.062333,82.0,,,,18.0,1,large_metro
18113,2013,1659,7510,492,4900,891,7,0,24,207,530,2,8,1649,,,0.993972,0.58208,0.0381336,0.379786,7.77697,1402.0,1007.0,735.637,0.00464695,9.00651,-0.793113,0.00000159354,0.0360549,0.207729,0.0691956,476.0,0.0,,36.0,148.0,6,nonmetro_adjacent
18115,2013,44,193,11,202,28,0,0,0,2,14,0,0,44,,,1.0,0.475369,0.0270936,0.497537,9.22727,141.0,129.0,1269.49,0.018297,6.46823,-0.2987,4.73329e-9,0.00415731,0.317779,0.0570314,30.0,,,,,1,large_metro
18117,2013,943,4374,276,4081,540,5,2,12,145,239,3,14,926,,,0.981972,0.500974,0.0316115,0.467415,9.25875,1153.0,835.0,773.081,0.00718775,8.59449,-0.741466,9.18003e-7,0.029983,0.202299,0.0681716,322.0,,,13.0,97.0,8,nonmetro_adjacent
18119,2013,991,7391,527,3197,752,0,0,2,41,196,6,5,980,,,0.9889,0.664957,0.0474134,0.287629,11.2159,1502.0,999.0,529.832,0.00841599,8.73875,-0.426787,0.000027413,0.0387692,0.153371,0.0710669,412.0,,,,19.0,3,small_metro
18121,2013,531,1708,99,1586,255,2,0,3,25,246,14,2,515,,,0.969868,0.503389,0.0291777,0.467433,6.38983,733.0,592.0,863.382,0.00719109,8.40473,-0.690664,4.65395e-7,0.0206115,0.219464,0.0651222,130.0,,,1.0,3.0,8,nonmetro_adjacent
18123,2013,902,3882,371,2079,270,3,0,1,113,515,25,13,864,,,0.957871,0.613076,0.0585913,0.328332,7.01996,1297.0,966.0,651.409,0.00389892,9.31778,-0.673503,0.00000728037,0.0356032,0.172678,0.0688845,192.0,,,,102.0,7,rural
18125,2013,426,2151,163,1120,172,0,0,1,53,200,30,3,393,,,0.922535,0.626383,0.0474665,0.32615,8.06103,826.0,652.0,799.388,0.0046654,8.78674,-0.652878,7.68133e-7,0.0233315,0.209097,0.06684,155.0,,,,44.0,8,nonmetro_adjacent
18127,2013,5751,22771,1403,17334,3469,116,4,33,451,1678,28,43,5679,,,0.98748,0.548593,0.0338007,0.417606,7.21753,2945.0,1750.0,624.31,0.00562257,9.32957,-0.939661,0.0000435463,0.0637106,0.184907,0.0727576,801.0,108.0,0.0,17.0,280.0,1,large_metro
18129,2013,847,6048,363,3396,507,2,53,6,99,180,2,1,843,,,0.995277,0.616702,0.0370144,0.346283,11.5785,1381.0,1032.0,659.101,0.00413111,9.14814,-0.676112,0.00000214666,0.0388115,0.182028,0.0709652,464.0,,97.0,1.0,71.0,2,small_metro
18131,2013,218,760,65,779,146,1,0,0,10,61,3,2,213,,,0.977064,0.473815,0.0405237,0.485661,7.3578,391.0,337.0,974.504,0.00989966,7.64933,-0.497637,3.69098e-8,0.0117009,0.235116,0.0633366,103.0,,,,,8,nonmetro_adjacent
18133,2013,1039,3654,249,2885,519,115,15,5,146,239,3,9,1027,,,0.98845,0.538303,0.0366824,0.425015,6.53321,1183.0,916.0,792.858,0.00540036,8.87518,-0.829634,8.08747e-7,0.0325538,0.21551,0.0685889,235.0,93.0,18.0,,87.0,6,nonmetro_adjacent
18135,2013,919,4225,483,2755,363,2,0,2,89,463,13,14,891,,,0.969532,0.566126,0.0647193,0.369154,8.12078,1488.0,1113.0,662.297,0.00506139,9.31097,-0.733629,0.00000467929,0.0413516,0.184719,0.0707286,206.0,,0.0,0.0,50.0,6,nonmetro_adjacent
18137,2013,1217,9982,1350,6133,727,6,0,2,105,377,36,17,1164,,,0.95645,0.571543,0.0772974,0.351159,14.3509,1985.0,1291.0,506.097,0.00387237,9.47751,-0.485883,0.0000183247,0.0513845,0.158111,0.0740892,600.0,,,0.0,71.0,6,nonmetro_adjacent
18139,2013,515,2182,235,1442,315,3,0,2,48,147,15,2,497,,,0.965049,0.565431,0.0608966,0.373672,7.4932,1047.0,816.0,760.911,0.00426655,9.09585,-0.811785,2.80875e-7,0.0282364,0.203365,0.0659315,227.0,,,,15.0,6,nonmetro_adjacent
18141,2013,20188,85549,8625,66159,9159,1280,9,81,1428,8231,326,58,19801,,,0.98083,0.533571,0.0537943,0.412635,7.942,6368.0,3410.0,442.9,0.00477046,9.92008,-0.294858,0.0042488,0.134982,0.145013,0.0779813,1682.0,632.0,17.0,69.0,689.0,2,small_metro
18143,2013,700,3340,201,2253,429,3,0,4,59,205,5,3,692,,,0.988571,0.576458,0.0346911,0.388851,8.27714,1089.0,793.0,815.125,0.00500077,8.91364,-0.747241,0.00000147714,0.0283363,0.218529,0.0680217,298.0,1.0,,,38.0,6,nonmetro_adjacent
18145,2013,1317,5601,388,4247,623,1,0,15,217,461,3,0,1314,,,0.997722,0.547186,0.0379054,0.414908,7.77221,1368.0,1009.0,774.125,0.00523356,8.99874,-0.901798,6.53792e-7,0.0353838,0.215412,0.0684226,365.0,0.0,,21.0,183.0,1,large_metro
18147,2013,394,2221,179,1198,237,0,0,1,35,121,7,5,382,,,0.969543,0.617287,0.0497499,0.332963,9.13198,905.0,711.0,763.973,0.00438326,8.94027,-0.660306,6.53352e-7,0.0256526,0.200696,0.0674353,231.0,,,0.0,25.0,8,nonmetro_adjacent
18149,2013,417,1572,64,1163,249,0,0,2,33,133,0,1,416,,,0.997602,0.561629,0.0228653,0.415506,6.71223,542.0,444.0,1010.5,0.00889194,7.95151,-0.648595,4.06782e-8,0.0149789,0.261998,0.0631175,120.0,,,,13.0,8,nonmetro_adjacent
